ballpark,park_factor,g_home
hotto_motto_field_kobe,1.036117381489842,8
meiji_jingu_baseball_stadium,1.1981424148606812,68
hanshin_koshien_stadium,0.8257464676086377,62
mazda_zoom_zoom_stadium_hiroshima,1.079347371356854,71
rakuten_mobile_park_miyagi,0.8227731864095501,66
yokohama_stadium,1.0901639344262295,71
zozo_marine_stadium,1.0819730096057516,71
